t,input,output
1.75,0.11408457,0.114934064
1.76,0.120450765,0.1212706
1.77,0.12681696,0.12760732
1.78,0.13318315,0.13394421
1.79,0.13954933,0.14028127
1.8,0.14591552,0.14661853
1.81,0.15228172,0.15295595
1.8199999,0.15864791,0.15929356
1.8299999,0.1650141,0.16563135
1.8399999,0.1713803,0.17196931
1.85,0.17774656,0.1783075
1.86,0.18411276,0.18464582
1.87,0.19047895,0.1909843
1.88,0.19684513,0.19732292
1.89,0.20321132,0.20366172
1.9,0.20957752,0.21000071
1.9100001,0.21594378,0.21633993
1.9200001,0.22230998,0.22267924
1.9300001,0.22867617,0.22901873
1.94,0.23504236,0.23535837
1.95,0.24140856,0.24169818
1.96,0.24777475,0.24803814
1.97,0.25414094,0.2543783
1.98,0.26050714,0.26071855
1.99,0.26687333,0.26705903
2,0.27323952,0.27339962
2.01,0.2796057,0.27974036
2.02,0.28597188,0.28608128
2.03,0.29233807,0.29242235
2.04,0.29870427,0.29876357
2.05,0.30507046,0.30510494
2.06,0.31143665,0.3114465
2.07,0.31780285,0.31778818
2.08,0.32416904,0.32413
2.09,0.33053523,0.330472
2.1,0.33690143,0.33681414
2.11,0.34326762,0.3431564
2.12,0.3496338,0.34949884
2.13,0.35600016,0.35584155
2.14,0.36236635,0.3621843
2.15,0.36873254,0.36852714
2.16,0.37509874,0.37487015
2.17,0.38146493,0.3812133
2.18,0.38783112,0.38755658
2.19,0.3941973,0.39389998
2.2,0.40056348,0.40024355
2.21,0.40692967,0.40658727
2.22,0.41329587,0.4129311
2.23,0.41966206,0.4192751
2.24,0.42602825,0.4256192
2.25,0.43239444,0.43196347
2.26,0.43876064,0.43830785
2.27,0.44512683,0.44465238
2.28,0.45149302,0.45099702
2.29,0.45785922,0.45734182
2.3,0.4642254,0.46368673
2.31,0.4705916,0.4700318
2.32,0.4769578,0.47637698
2.33,0.483324,0.48272228
2.34,0.48969018,0.48906773
2.35,0.49605635,0.49541327
2.3600001,0.5024227,0.5017591
2.37,0.50878876,0.5081048
2.38,0.5151551,0.51445085
2.3899999,0.52152115,0.52079684
2.4,0.52788746,0.5271431
2.41,0.53425366,0.5334894
2.42,0.54061985,0.5398359
2.43,0.54698604,0.5461824
2.44,0.55335224,0.5525291
2.45,0.55971843,0.5588759
2.46,0.5660846,0.5652228
2.47,0.5724508,0.57156986
2.48,0.578817,0.577917
2.49,0.5851832,0.5842643
2.5,0.5915494,0.59061164
2.51,0.5979156,0.5969592
2.52,0.6042818,0.6033068
2.53,0.610648,0.6096545
2.54,0.61701417,0.6160023
2.55,0.62338036,0.6223503
2.56,0.62974656,0.62869835
2.57,0.63611275,0.63504654
2.58,0.64247894,0.6413948
2.59,0.64884514,0.6477432
2.6,0.6552113,0.6540917
2.6100001,0.66157764,0.66044044
2.62,0.66794366,0.666789
2.63,0.67431,0.673138
2.6399999,0.68067604,0.67948675
2.65,0.6870424,0.685836
2.66,0.6934086,0.69218516
2.67,0.6997748,0.69853437
2.68,0.706141,0.70488375
2.69,0.7125072,0.7112332
2.7,0.7188734,0.71758276
2.71,0.7252396,0.72393245
2.72,0.73160577,0.7302822
2.73,0.73797196,0.73663205
2.74,0.74433815,0.74298203
2.75,0.75070435,0.7493321
2.76,0.75707054,0.7556823
2.77,0.76343673,0.7620325
2.78,0.7698029,0.7683829
2.79,0.77616906,0.7747333
2.8,0.78253525,0.7810838
2.81,0.78890145,0.7874345
2.82,0.79526764,0.7937853
2.83,0.80163383,0.8001361
2.84,0.808,0.806487
2.85,0.8143662,0.8128381
2.8600001,0.8207326,0.81918937
2.87,0.8270986,0.82554036
2.88,0.833465,0.8318919
2.8899999,0.839831,0.83824307
2.9,0.84619737,0.8445948
2.91,0.85256356,0.85094637
2.92,0.85892975,0.857298
2.93,0.86529595,0.8636498
2.94,0.87166214,0.8700016
2.95,0.87802833,0.87635356
2.96,0.8843945,0.88270557
2.97,0.89076066,0.88905764
2.98,0.89712685,0.8954098
2.99,0.90349305,0.9017621
3,0.90985924,0.9081145
3.01,0.91622543,0.9144669
3.02,0.9225916,0.92081946
3.03,0.9289578,0.92717206
3.04,0.935324,0.9335248
3.05,0.9416902,0.93987757
3.06,0.9480564,0.9462304
3.07,0.9544226,0.9525834
3.08,0.9607888,0.9589364
3.09,0.967155,0.96528953
3.1,0.9735212,0.97164273
3.11,0.97988737,0.977996
3.12,0.98625356,0.9843493
3.13,0.99261993,0.9907029
3.14,0.9989861,0.9970564
3.15,0.005352288,0.0037640333
3.16,0.011718479,0.014753641
3.17,0.018084671,0.019916838
3.18,0.024450863,0.02625675
3.19,0.030817054,0.03258604
3.2,0.037183244,0.038916945
3.21,0.043549437,0.04524805
3.22,0.049915627,0.05157937
3.23,0.05628182,0.057910908
3.24,0.06264801,0.06424265
3.25,0.0690142,0.07057461
3.26,0.07538039,0.07690678
3.27,0.081746586,0.08323915
3.28,0.08811278,0.089571744
3.29,0.094478965,0.09590453
3.3,0.10084516,0.10223753
3.31,0.10721135,0.10857073
3.32,0.113577545,0.114904135
3.33,0.11994374,0.12123774
3.34,0.12630993,0.12757154
3.35,0.13267612,0.13390554
3.3600001,0.13904247,0.1402399
3.37,0.1454085,0.14657412
3.38,0.15177484,0.15290888
3.3899999,0.15814088,0.15924351
3.4,0.16450723,0.16557863
3.41,0.17087342,0.1719138
3.42,0.17723961,0.17824917
3.43,0.1836058,0.18458472
3.44,0.189972,0.19092046
3.45,0.19633818,0.19725637
3.46,0.20270437,0.20359248
3.47,0.20907056,0.20992878
3.48,0.21543676,0.21626526
3.49,0.22180295,0.22260192
3.5,0.22816914,0.22893876
3.51,0.23453534,0.23527579
3.52,0.24090153,0.24161299
3.53,0.24726772,0.24795036
3.54,0.25363392,0.25428793
3.55,0.2600001,0.26062566
3.56,0.2663663,0.26696357
3.57,0.2727325,0.27330163
3.58,0.27909866,0.27963987
3.59,0.28546485,0.2859783
3.6,0.29183105,0.29231688
3.6100001,0.2981974,0.2986558
3.62,0.30456343,0.30499458
3.63,0.31092978,0.31133384
3.6399999,0.31729582,0.31767294
3.65,0.32366216,0.32401252
3.66,0.33002836,0.33035213
3.67,0.33639455,0.3366919
3.68,0.34276074,0.3430318
3.69,0.34912694,0.34937188
3.7,0.35549313,0.35571212
3.71,0.36185932,0.36205253
3.72,0.3682255,0.3683931
3.73,0.3745917,0.3747338
3.74,0.3809579,0.38107467
3.75,0.3873241,0.3874157
3.76,0.39369026,0.39375687
3.77,0.40005645,0.4000982
3.78,0.40642264,0.4064397
3.79,0.41278884,0.41278133
3.8,0.41915503,0.4191231
3.81,0.42552122,0.42546505
3.82,0.43188742,0.43180716
3.83,0.4382536,0.4381494
3.84,0.4446198,0.44449177
3.85,0.450986,0.4508343
3.8600001,0.45735234,0.45717713
3.87,0.46371838,0.4635198
3.88,0.47008473,0.4698629
3.8899999,0.47645077,0.47620586
3.9,0.4828171,0.48254928
3.91,0.4891833,0.48889264
3.92,0.4955495,0.4952362
3.93,0.5019157,0.5015799
3.94,0.5082819,0.50792366
3.95,0.5146481,0.5142676
3.96,0.5210143,0.5206117
3.97,0.52738047,0.5269559
3.98,0.53374666,0.5333002
3.99,0.54011285,0.5396447
4,0.54647905,0.54598933
4.01,0.55284536,0.55233425
4.02,0.5592114,0.5586789
4.03,0.56557775,0.56502414
4.04,0.57194376,0.57136905
4.05,0.57831013,0.5777145
4.06,0.58467615,0.5840598
4.07,0.5910425,0.59040546
4.08,0.59740853,0.5967509
4.09,0.6037749,0.6030969
4.1,0.6101409,0.6094426
4.11,0.6165073,0.6157888
4.12,0.6228733,0.6221348
4.13,0.6292397,0.62848127
4.14,0.6356057,0.6348275
4.15,0.64197206,0.6411742
4.16,0.6483381,0.64752066
4.17,0.65470445,0.6538676
4.18,0.66107047,0.6602143
4.19,0.66743684,0.6665615
4.2,0.67380285,0.6729084
4.21,0.68016917,0.6792557
4.22,0.68653524,0.68560296
4.23,0.69290155,0.69195056
4.24,0.6992676,0.69829804
4.25,0.70563394,0.7046459
4.26,0.7120003,0.7109938
4.27,0.7183663,0.71734154
4.28,0.7247327,0.7236898
4.29,0.7310987,0.73003775
4.3,0.7374651,0.7363862
4.31,0.7438311,0.7427344
4.32,0.75019747,0.74908304
4.33,0.7565635,0.7554314
4.34,0.76292986,0.7617803
4.35,0.7692959,0.76812893
4.36,0.77566224,0.774478
4.37,0.78202826,0.78082687
4.38,0.7883946,0.7871761
4.39,0.79476064,0.79352516
4.4,0.80112696,0.7998746
4.41,0.80749303,0.8062239
4.42,0.81385934,0.8125736
4.43,0.8202254,0.8189231
4.44,0.82659173,0.825273
4.45,0.8329578,0.83162266
4.46,0.8393241,0.83797276
4.47,0.8456902,0.8443227
4.48,0.8520565,0.8506729
4.49,0.8584226,0.857023
4.5,0.8647889,0.86337346
4.51,0.87115526,0.8697241
4.52,0.8775213,0.87607443
4.5299997,0.8838873,0.8824249
4.54,0.89025366,0.88877577
4.55,0.89662,0.8951267
4.56,0.90298605,0.9014775
4.57,0.90935236,0.9078286
4.58,0.91571844,0.9141796
4.59,0.92208475,0.9205309
4.6,0.9284508,0.9268821
4.61,0.93481714,0.93323356
4.62,0.9411832,0.9395849
4.63,0.9475495,0.94593656
4.64,0.9539156,0.9522881
4.65,0.9602819,0.9586399
4.66,0.966648,0.9649916
4.67,0.9730143,0.9713437
4.68,0.97938037,0.9776956
4.69,0.9857467,0.9840478
4.7,0.9921127,0.9903998
4.71,0.99847907,0.9967522
4.7200003,0.004845412,0.0034587383
4.73,0.011211452,0.014446919
4.74,0.017577492,0.019608736
4.75,0.023943834,0.025947576
4.76,0.030310178,0.032275807
4.77,0.036676217,0.03860535
4.7799997,0.043042257,0.044935107
4.79,0.0494086,0.05126539
4.8,0.055774942,0.057595886
4.81,0.062140983,0.0639263
4.82,0.06850733,0.07025725
4.83,0.074873365,0.0765881
4.84,0.08123971,0.08291947
4.85,0.08760575,0.08925076
4.86,0.093972094,0.09558256
4.87,0.10033813,0.101914264
4.88,0.10670447,0.10824649
4.89,0.11307052,0.11457863
4.9,0.11943686,0.12091126
4.91,0.1258029,0.12724382
4.92,0.13216925,0.13357687
4.93,0.13853528,0.1399098
4.94,0.14490162,0.14624327
4.95,0.15126766,0.15257664
4.96,0.157634,0.1589105
4.9700003,0.16400035,0.16524455
4.98,0.17036639,0.17157853
4.99,0.17673244,0.17791268
5,0.18309878,0.18424733
5.01,0.18946512,0.19058217
5.02,0.19583115,0.19691691
5.03,0.20219749,0.20325214
5.04,0.20856354,0.20958726
5.05,0.21492988,0.21592288
5.06,0.22129592,0.22225837
5.07,0.22766227,0.22859436
5.08,0.23402831,0.23493025
5.09,0.24039465,0.24126661
5.1,0.24676068,0.24760284
5.11,0.25312704,0.25393957
5.12,0.25949308,0.2602762
5.13,0.26585943,0.26661327
5.14,0.27222544,0.2729502
5.15,0.2785918,0.2792877
5.16,0.28495783,0.28562498
5.17,0.29132417,0.2919628
