t,input,output
2.01,0.9050906,0.9050906
2.02,0.9007932,0.9007932
2.03,0.89640576,0.89640576
2.04,0.8919287,0.8919287
2.05,0.88736236,0.88736236
2.06,0.88270736,0.88270736
2.07,0.8779641,0.8779641
2.08,0.873133,0.873133
2.09,0.8682146,0.8682146
2.1,0.8632094,0.8632094
2.11,0.8581179,0.8581179
2.12,0.85294056,0.85294056
2.13,0.84767777,0.84767777
2.14,0.8423304,0.8423304
2.15,0.83689874,0.83689874
2.16,0.8313834,0.8313834
2.17,0.8257849,0.8257849
2.18,0.8201039,0.8201039
2.19,0.81434083,0.81434083
2.2,0.80849636,0.80849636
2.21,0.80257106,0.80257106
2.22,0.7965655,0.7965655
2.23,0.7904802,0.7904802
2.24,0.78431594,0.78431594
2.25,0.7780732,0.7780732
2.26,0.77175266,0.77175266
2.27,0.765355,0.765355
2.28,0.75888073,0.75888073
2.29,0.7523306,0.7523306
2.3,0.74570525,0.74570525
2.31,0.7390053,0.7390053
2.32,0.7322315,0.7322315
2.33,0.7253844,0.7253844
2.34,0.71846485,0.71846485
2.35,0.7114734,0.7114734
2.3600001,0.7044107,0.7044107
2.37,0.69727784,0.69727784
2.38,0.6900749,0.6900749
2.3899999,0.68280333,0.68280333
2.4,0.67546314,0.67546314
2.41,0.66805553,0.66805553
2.42,0.6605812,0.6605812
2.43,0.6530407,0.6530407
2.44,0.645435,0.645435
2.45,0.6377647,0.6377647
2.46,0.6300306,0.6300306
2.47,0.6222335,0.6222335
2.48,0.6143742,0.6143742
2.49,0.60645354,0.60645354
2.5,0.5984721,0.5984721
2.51,0.5904309,0.5904309
2.52,0.58233064,0.58233064
2.53,0.5741722,0.5741722
2.54,0.56595623,0.56595623
2.55,0.55768377,0.55768377
2.56,0.5493555,0.5493555
2.57,0.54097205,0.54097205
2.58,0.5325348,0.5325348
2.59,0.52404463,0.52404463
2.6,0.5155017,0.5155017
2.6100001,0.50690675,0.50690675
2.62,0.49826175,0.49826175
2.63,0.4895665,0.4895665
2.6399999,0.48082274,0.48082274
2.65,0.47203046,0.47203046
2.66,0.46319118,0.46319118
2.67,0.4543056,0.4543056
2.68,0.44537458,0.44537458
2.69,0.43639904,0.43639904
2.7,0.42737985,0.42737985
2.71,0.4183179,0.4183179
2.72,0.40921414,0.40921414
2.73,0.40006945,0.40006945
2.74,0.39088455,0.39088455
2.75,0.38166076,0.38166076
2.76,0.37239882,0.37239882
2.77,0.36310008,0.36310008
2.78,0.3537646,0.3537646
2.79,0.3443935,0.3443935
2.8,0.3349882,0.3349882
2.81,0.3255494,0.3255494
2.82,0.31607804,0.31607804
2.83,0.30657506,0.30657506
2.84,0.29704145,0.29704145
2.85,0.28747812,0.28747812
2.8600001,0.2778858,0.2778858
2.87,0.26826617,0.26826617
2.88,0.25861925,0.25861925
2.8899999,0.24894692,0.24894692
2.9,0.23924924,0.23924924
2.91,0.22952786,0.22952786
2.92,0.2197833,0.2197833
2.93,0.210017,0.210017
2.94,0.20022969,0.20022969
2.95,0.19042283,0.19042283
2.96,0.18059647,0.18059647
2.97,0.1707518,0.1707518
2.98,0.1608903,0.1608903
2.99,0.1510127,0.1510127
3,0.14112,0.14112
3.01,0.1312132,0.1312132
3.02,0.12129328,0.12129328
3.03,0.11136122,0.11136122
3.04,0.101418026,0.10141802
3.05,0.09146469,0.09146468
3.06,0.08150221,0.0815022
3.07,0.07153158,0.07153158
3.08,0.061553795,0.06155379
3.09,0.051569853,0.05156985
3.1,0.04158076,0.041580755
3.11,0.031587504,0.0315875
3.12,0.02159109,0.021591086
3.13,0.011592518,0.011592514
3.14,0.0015927864,0.0015927823
3.15,-0.008407343,-0.008407348
3.16,-0.018406393,-0.018406397
3.17,-0.028403603,-0.028403606
3.18,-0.03839797,-0.038397975
3.19,-0.0483885,-0.048388503
3.2,-0.058374193,-0.058374196
3.21,-0.06835405,-0.068354055
3.22,-0.07832706,-0.07832706
3.23,-0.08829225,-0.08829225
3.24,-0.0982486,-0.0982486
3.25,-0.10819513,-0.10819513
3.26,-0.11813085,-0.11813085
3.27,-0.12805475,-0.12805475
3.28,-0.13796584,-0.13796584
3.29,-0.14786313,-0.14786313
3.3,-0.15774564,-0.15774564
3.31,-0.16761239,-0.16761239
3.32,-0.17746235,-0.17746235
3.33,-0.18729483,-0.18729483
3.34,-0.19710833,-0.19710833
3.35,-0.20690164,-0.20690164
3.3600001,-0.2166752,-0.2166752
3.37,-0.22642618,-0.22642618
3.38,-0.23615544,-0.23615544
3.3899999,-0.24586038,-0.24586038
3.4,-0.2555412,-0.2555412
3.41,-0.26519623,-0.26519623
3.42,-0.27482474,-0.27482474
3.43,-0.28442577,-0.28442577
3.44,-0.29399836,-0.29399836
3.45,-0.30354157,-0.30354157
3.46,-0.31305438,-0.31305438
3.47,-0.32253593,-0.32253593
3.48,-0.3319852,-0.3319852
3.49,-0.34140128,-0.34140128
3.5,-0.35078323,-0.35078323
3.51,-0.3601303,-0.3601303
3.52,-0.36944115,-0.36944115
3.53,-0.37871462,-0.37871462
3.54,-0.38795066,-0.38795066
3.55,-0.3971479,-0.3971479
3.56,-0.40630564,-0.40630564
3.57,-0.41542256,-0.41542256
3.58,-0.4244979,-0.4244979
3.59,-0.4335308,-0.4335308
3.6,-0.44252035,-0.44252035
3.6100001,-0.45146587,-0.45146587
3.62,-0.4603658,-0.4603658
3.63,-0.46922013,-0.46922013
3.6399999,-0.47802714,-0.47802714
3.65,-0.48678672,-0.48678672
3.66,-0.49549744,-0.49549744
3.67,-0.5041586,-0.5041586
3.68,-0.51276934,-0.51276934
3.69,-0.52132905,-0.52132905
3.7,-0.52983636,-0.52983636
3.71,-0.5382903,-0.5382903
3.72,-0.5466909,-0.5466909
3.73,-0.5550367,-0.5550367
3.74,-0.5633273,-0.5633273
3.75,-0.57156134,-0.57156134
3.76,-0.5797382,-0.5797382
3.77,-0.58785707,-0.58785707
3.78,-0.5959172,-0.5959172
3.79,-0.6039177,-0.6039177
3.8,-0.61185783,-0.61185783
3.81,-0.6197368,-0.6197368
3.82,-0.62755376,-0.62755376
3.83,-0.63530797,-0.63530797
3.84,-0.6429987,-0.6429987
