t,input,output
1.72,0.98888975,0.72975093
1.73,0.98735386,0.7342992
1.74,0.9857192,0.73878914
1.75,0.98398596,0.74322057
1.76,0.9821543,0.74759316
1.77,0.9802245,0.7519068
1.78,0.9781966,0.7561613
1.79,0.97607094,0.76035637
1.8,0.9738476,0.7644919
1.81,0.971527,0.7685677
1.8199999,0.9691091,0.77258354
1.8299999,0.9665944,0.77653927
1.8399999,0.963983,0.7804348
1.85,0.96127516,0.7842698
1.86,0.9584713,0.78804415
1.87,0.95557153,0.79175776
1.88,0.9525762,0.79541045
1.89,0.9494856,0.79900205
1.9,0.9463001,0.8025324
1.9100001,0.9430199,0.8060013
1.9200001,0.93964547,0.80940855
1.9300001,0.936177,0.81275403
1.94,0.9326149,0.81603765
1.95,0.9289597,0.81925905
1.96,0.9252115,0.8224182
1.97,0.9213708,0.8255149
1.98,0.917438,0.828549
1.99,0.91341335,0.8315204
2,0.9092974,0.8344288
2.01,0.9050906,0.83727396
2.02,0.9007932,0.8400559
2.03,0.89640576,0.84277433
2.04,0.8919287,0.84542906
2.05,0.88736236,0.84801984
2.06,0.88270736,0.85054666
2.07,0.8779641,0.85300905
2.08,0.873133,0.855407
2.09,0.8682146,0.85774016
2.1,0.8632094,0.8600085
2.11,0.8581179,0.86221164
2.12,0.85294056,0.8643493
2.13,0.84767777,0.86642146
2.14,0.8423304,0.8684278
2.15,0.83689874,0.87036794
2.16,0.8313834,0.8722418
2.17,0.8257849,0.87404907
2.18,0.8201039,0.8757894
2.19,0.81434083,0.8774626
2.2,0.80849636,0.8790684
2.21,0.80257106,0.88060653
2.22,0.7965655,0.88207674
2.23,0.7904802,0.8834787
2.24,0.78431594,0.88481206
2.25,0.7780732,0.8860766
2.26,0.77175266,0.88727206
2.27,0.765355,0.888398
2.28,0.75888073,0.8894542
2.29,0.7523306,0.89044034
2.3,0.74570525,0.891356
2.31,0.7390053,0.89220095
2.32,0.7322315,0.89297485
2.33,0.7253844,0.8936773
2.34,0.71846485,0.894308
2.35,0.7114734,0.8948666
2.3600001,0.7044107,0.89535284
2.37,0.69727784,0.8957662
2.38,0.6900749,0.8961065
2.3899999,0.68280333,0.8963732
2.4,0.67546314,0.89656615
2.41,0.66805553,0.8966848
2.42,0.6605812,0.89672893
2.43,0.6530407,0.8966981
2.44,0.645435,0.896592
2.45,0.6377647,0.8964102
2.46,0.6300306,0.8961524
2.47,0.6222335,0.8958182
2.48,0.6143742,0.8954071
2.49,0.60645354,0.8949189
2.5,0.5984721,0.8943532
2.51,0.5904309,0.89370966
2.52,0.58233064,0.8929879
2.53,0.5741722,0.89218754
2.54,0.56595623,0.8913083
2.55,0.55768377,0.8903498
2.56,0.5493555,0.88931155
2.57,0.54097205,0.8881935
2.58,0.5325348,0.886995
2.59,0.52404463,0.8857157
2.6,0.5155017,0.8843556
2.6100001,0.50690675,0.8829143
2.62,0.49826175,0.88139117
2.63,0.4895665,0.87978625
2.6399999,0.48082274,0.87809896
2.65,0.47203046,0.87632924
2.66,0.46319118,0.8744766
2.67,0.4543056,0.8725409
2.68,0.44537458,0.87052184
2.69,0.43639904,0.8684191
2.7,0.42737985,0.8662324
2.71,0.4183179,0.8639616
2.72,0.40921414,0.8616064
2.73,0.40006945,0.8591667
2.74,0.39088455,0.8566422
2.75,0.38166076,0.85403264
2.76,0.37239882,0.8513379
2.77,0.36310008,0.84855765
2.78,0.3537646,0.84569204
2.79,0.3443935,0.8427409
2.8,0.3349882,0.83970386
2.81,0.3255494,0.8365809
2.82,0.31607804,0.8333719
2.83,0.30657506,0.83007675
2.84,0.29704145,0.82669544
2.85,0.28747812,0.8232279
2.8600001,0.2778858,0.81967413
2.87,0.26826617,0.8160339
2.88,0.25861925,0.8123075
2.8899999,0.24894692,0.8084946
2.9,0.23924924,0.80459565
2.91,0.22952786,0.80061036
2.92,0.2197833,0.79653895
2.93,0.210017,0.7923814
2.94,0.20022969,0.78813785
2.95,0.19042283,0.78380823
2.96,0.18059647,0.7793929
2.97,0.1707518,0.7748922
2.98,0.1608903,0.77030605
2.99,0.1510127,0.76563466
3,0.14112,0.7608782
3.01,0.1312132,0.756037
3.02,0.12129328,0.7511112
3.03,0.11136122,0.7461012
3.04,0.101418026,0.7410072
3.05,0.09146469,0.7358296
3.06,0.08150221,0.73056865
3.07,0.07153158,0.7252248
3.08,0.061553795,0.7197984
3.09,0.051569853,0.71428984
