t,input,output
1.73,0.8713928,0.7572916
1.74,0.8713928,0.7586077
1.75,0.8713928,0.7599436
1.76,0.8713928,0.7612993
1.77,0.8713928,0.762675
1.78,0.8713928,0.76407075
1.79,0.8713928,0.7654864
1.8,0.8713928,0.76692206
1.81,0.8713928,0.76837754
1.8199999,0.8713928,0.7698528
1.8299999,0.8713928,0.7713476
1.8399999,0.8713928,0.7728616
1.85,0.8713928,0.7743945
1.86,0.8713928,0.7759462
1.87,0.8713928,0.77751625
1.88,0.8713928,0.7791043
1.89,0.8713928,0.7807098
1.9,0.8713928,0.7823323
1.9100001,0.8713928,0.7839714
1.9200001,0.8713928,0.78562653
1.9300001,0.8713928,0.78729707
1.94,0.8713928,0.78898233
1.95,0.8713928,0.7906818
1.96,0.8713928,0.79239476
1.97,0.8713928,0.7941205
1.98,0.8713928,0.7958584
1.99,0.8713928,0.79760754
2,0.8713928,0.79936725
2.01,0.8713928,0.8011366
2.02,0.8713928,0.80291486
2.03,0.8713928,0.80470103
2.04,0.8713928,0.8064943
2.05,0.8713928,0.80829376
2.06,0.8713928,0.81009847
2.07,0.8713928,0.8119076
2.08,0.8713928,0.8137199
2.09,0.8713928,0.8155347
2.1,0.8713928,0.81735086
2.11,0.8713928,0.8191674
2.12,0.8713928,0.8209832
2.13,0.8713928,0.8227973
2.14,0.8713928,0.82460874
2.15,0.8713928,0.8264164
2.16,0.8713928,0.8282192
2.17,0.8713928,0.830016
2.18,0.8713928,0.83180594
2.19,0.8713928,0.8335879
2.2,0.8713928,0.8353607
2.21,0.8713928,0.8371234
2.22,0.8713928,0.8388748
2.23,0.8713928,0.84061396
2.24,0.8713928,0.8423397
2.25,0.8713928,0.84405106
2.26,0.8713928,0.84574693
2.27,0.8713928,0.84742624
2.28,0.8713928,0.849088
2.29,0.8713928,0.85073113
2.3,0.8713928,0.85235465
2.31,0.8713928,0.85395753
2.32,0.8713928,0.8555389
2.33,0.8713928,0.8570977
2.34,0.8713928,0.85863286
2.35,0.8713928,0.86014366
2.3600001,0.8713928,0.86162895
2.37,0.8713928,0.86308795
2.38,0.8713928,0.8645198
2.3899999,0.8713928,0.8659236
2.4,0.8713928,0.8672985
2.41,0.8713928,0.8686436
2.42,0.8713928,0.86995816
2.43,0.8713928,0.8712415
2.44,0.8713928,0.8724928
2.45,0.8713928,0.87371135
2.46,0.8713928,0.87489647
2.47,0.8713928,0.8760474
2.48,0.8713928,0.87716365
2.49,0.8713928,0.87824446
2.5,0.8713928,0.8792894
2.51,0.8713928,0.88029784
2.52,0.8713928,0.88126934
2.53,0.8713928,0.88220334
2.54,0.8713928,0.88309944
2.55,0.8713928,0.8839572
2.56,0.8713928,0.8847763
2.57,0.8713928,0.8855563
2.58,0.8713928,0.8862969
2.59,0.8713928,0.8869979
2.6,0.8713928,0.88765895
2.6100001,0.8713928,0.8882799
2.62,0.8713928,0.8888607
2.63,0.8713928,0.889401
2.6399999,0.8713928,0.8899009
2.65,0.8713928,0.8903602
2.66,0.8713928,0.89077884
2.67,0.8713928,0.8911568
2.68,0.8713928,0.8914943
2.69,0.8713928,0.8917913
2.7,0.8713928,0.89204794
2.71,0.8713928,0.89226437
2.72,0.8713928,0.89244074
2.73,0.8713928,0.8925773
2.74,0.8713928,0.8926744
2.75,0.8713928,0.89273214
2.76,0.8713928,0.892751
2.77,0.8713928,0.8927312
2.78,0.8713928,0.8926733
2.79,0.8713928,0.89257765
2.8,0.8713928,0.8924448
2.81,0.8713928,0.89227515
2.82,0.8713928,0.89206916
2.83,0.8713928,0.8918275
2.84,0.8713928,0.8915508
2.85,0.8713928,0.89123946
2.8600001,0.8713928,0.8908943
2.87,0.8713928,0.890516
2.88,0.8713928,0.8901052
2.8899999,0.8713928,0.8896627
2.9,0.8713928,0.8891892
2.91,0.8713928,0.8886855
2.92,0.8713928,0.88815254
2.93,0.8713928,0.88759094
2.94,0.8713928,0.8870017
2.95,0.8713928,0.8863857
2.96,0.8713928,0.8857438
2.97,0.8713928,0.8850769
2.98,0.8713928,0.884386
2.99,0.8713928,0.883672
3,0.8713928,0.88293594
3.01,0.8713928,0.88217884
3.02,0.8713928,0.88140166
3.03,0.8713928,0.88060546
