t,input,output
1.94,0.30876058,0.16809466
1.95,0.31035215,0.16953881
1.96,0.31194368,0.17098609
1.97,0.31353524,0.1724365
1.98,0.31512678,0.1738901
1.99,0.31671834,0.17534688
2,0.31830987,0.17680688
2.01,0.31990144,0.1782701
2.02,0.32149297,0.17973658
2.03,0.32308453,0.18120633
2.04,0.32467607,0.18267937
2.05,0.32626763,0.18415567
2.06,0.32785916,0.18563527
2.07,0.32945073,0.18711817
2.08,0.33104226,0.1886044
2.09,0.3326338,0.19009393
2.1,0.33422536,0.19158679
2.11,0.3358169,0.19308297
2.12,0.33740845,0.19458245
2.13,0.33900005,0.19608523
2.14,0.34059158,0.19759132
2.15,0.34218314,0.19910073
2.16,0.34377468,0.20061345
2.17,0.34536624,0.20212942
2.18,0.34695777,0.20364867
2.19,0.34854934,0.20517118
2.2,0.35014087,0.20669696
2.21,0.35173243,0.20822592
2.22,0.35332397,0.20975807
2.23,0.35491553,0.2112934
2.24,0.35650706,0.21283188
2.25,0.35809863,0.2143735
2.26,0.35969016,0.21591823
2.27,0.3612817,0.21746601
2.28,0.36287326,0.21901682
2.29,0.3644648,0.22057062
2.3,0.36605635,0.22212741
2.31,0.3676479,0.22368714
2.32,0.36923945,0.22524972
2.33,0.37083098,0.22681516
2.34,0.37242255,0.22838342
2.35,0.37401408,0.22995445
2.3600001,0.37560567,0.23152813
2.37,0.37719718,0.23310453
2.38,0.37878877,0.2346835
2.3899999,0.38038027,0.23626508
2.4,0.38197187,0.23784915
2.41,0.38356343,0.23943566
2.42,0.38515496,0.2410246
2.43,0.38674653,0.24261586
2.44,0.38833806,0.24420941
2.45,0.3899296,0.2458052
2.46,0.39152116,0.24740316
2.47,0.3931127,0.24900322
2.48,0.39470425,0.2506053
2.49,0.3962958,0.25220934
2.5,0.39788735,0.2538153
2.51,0.39947888,0.2554231
2.52,0.40107045,0.25703272
2.53,0.40266198,0.25864398
2.54,0.40425354,0.26025692
2.55,0.40584508,0.2618714
2.56,0.40743664,0.26348743
2.57,0.40902817,0.26510486
2.58,0.41061974,0.2667236
2.59,0.41221127,0.26834363
2.6,0.41380283,0.2699649
2.6100001,0.41539443,0.27158728
2.62,0.41698593,0.27321073
2.63,0.4185775,0.27483514
2.6399999,0.42016903,0.2764605
2.65,0.4217606,0.2780867
2.66,0.42335215,0.27971366
2.67,0.4249437,0.2813413
2.68,0.42653525,0.28296953
2.69,0.42812678,0.28459835
2.7,0.42971835,0.28622764
2.71,0.43130988,0.2878573
2.72,0.43290144,0.28948727
2.73,0.43449298,0.2911175
2.74,0.43608454,0.29274786
2.75,0.43767607,0.29437837
2.76,0.43926764,0.2960089
2.77,0.44085917,0.29763946
2.78,0.44245073,0.29926983
2.79,0.44404227,0.3009001
2.8,0.44563383,0.30253008
2.81,0.44722536,0.30415976
2.82,0.44881693,0.30578905
2.83,0.45040846,0.3074179
2.84,0.45200002,0.30904624
2.85,0.45359156,0.310674
2.8600001,0.45518315,0.31230116
2.87,0.45677465,0.31392768
2.88,0.45836625,0.31555343
2.8899999,0.45995775,0.31717834
2.9,0.46154934,0.31880236
2.91,0.46314088,0.32042545
