t,input,output
2.63,1,1.0206668
2.6399999,1,1.0212404
2.65,1,1.0217673
2.66,1,1.0222477
2.67,1,1.0226816
2.68,1,1.0230689
2.69,1,1.0234097
2.7,1,1.0237042
2.71,1,1.0239526
2.72,1,1.024155
2.73,1,1.0243118
2.74,1,1.0244231
2.75,1,1.0244894
2.76,1,1.0245111
2.77,1,1.0244886
2.78,1,1.024422
2.79,1,1.0243123
2.8,1,1.0241598
2.81,1,1.023965
2.82,1,1.0237286
2.83,1,1.0234513
2.84,1,1.0231336
2.85,1,1.0227762
2.8600001,1,1.0223802
2.87,1,1.0219461
2.88,1,1.0214747
2.8899999,1,1.0209668
2.9,1,1.0204234
2.91,1,1.0198454
2.92,1,1.0192336
2.93,1,1.0185891
2.94,1,1.0179129
2.95,1,1.0172058
2.96,1,1.0164692
2.97,1,1.0157039
2.98,1,1.014911
2.99,1,1.0140917
3,1,1.013247
3.01,1,1.0123781
3.02,1,1.0114863
3.03,1,1.0105726
3.04,1,1.0096382
3.05,1,1.0086843
3.06,1,1.0077122
3.07,1,1.0067233
3.08,1,1.0057186
3.09,1,1.0046995
3.1,1,1.0036671
3.11,1,1.0026228
3.12,1,1.001568
3.13,1,1.0005037
3.14,1,0.9994314
3.15,1,0.99835235
3.16,1,0.9972678
3.17,1,0.99617904
3.18,1,0.9950874
3.19,1,0.99399424
3.2,1,0.99290067
3.21,1,0.9918081
3.22,1,0.99071777
3.23,1,0.9896309
3.24,1,0.9885487
3.25,1,0.9874725
3.26,1,0.9864035
3.27,1,0.98534304
3.28,1,0.98429215
3.29,1,0.9832521
3.3,1,0.98222405
3.31,1,0.98120916
3.32,1,0.98020846
3.33,1,0.9792232
3.34,1,0.9782545
3.35,1,0.97730327
3.3600001,1,0.9763707
3.37,1,0.9754578
3.38,1,0.9745655
3.3899999,1,0.97369486
3.4,1,0.9728468
3.41,1,0.9720223
3.42,1,0.97122216
3.43,1,0.97044724
3.44,1,0.9696984
3.45,1,0.9689765
3.46,1,0.96828234
3.47,1,0.9676165
3.48,1,0.96697986
3.49,1,0.966373
3.5,1,0.96579665
3.51,1,0.9652513
3.52,1,0.96473765
3.53,1,0.9642561
3.54,1,0.9638073
3.55,1,0.96339154
3.56,1,0.96300936
3.57,1,0.96266115
3.58,1,0.9623472
3.59,1,0.96206784
3.6,1,0.96182346
3.6100001,1,0.9616142
3.62,1,0.9614403
3.63,1,0.9613019
3.6399999,1,0.96119916
3.65,1,0.96113217
3.66,1,0.96110094
3.67,1,0.9611055
3.68,1,0.9611459
3.69,1,0.9612219
3.7,1,0.9613336
3.71,1,0.9614807
3.72,1,0.9616632
3.73,1,0.9618807
3.74,1,0.9621331
3.75,1,0.96242005
3.76,1,0.9627412
3.77,1,0.9630962
3.78,1,0.96348464
3.79,1,0.96390617
3.8,1,0.96436036
3.81,1,0.9648466
3.82,1,0.96536446
3.83,1,0.96591336
3.84,1,0.96649265
3.85,1,0.9671019
3.8600001,1,0.9677402
3.87,1,0.96840703
3.88,1,0.96910167
3.8899999,1,0.9698233
3.9,1,0.9705713
3.91,1,0.97134477
3.92,1,0.97214293
3.93,1,0.97296494
3.94,1,0.97380996
3.95,1,0.97467715
3.96,1,0.97556555
3.97,1,0.9764743
3.98,1,0.9774024
3.99,1,0.97834885
4,1,0.9793128
4.01,1,0.9802931
4.02,1,0.9812889
4.03,1,0.9822991
4.04,1,0.9833226
4.05,1,0.98435843
4.06,1,0.98540556
4.07,1,0.98646295
4.08,1,0.9875293
4.09,1,0.98860383
4.1,1,0.9896853
4.11,1,0.9907727
4.12,1,0.9918648
4.13,1,0.9929606
4.14,1,0.9940589
4.15,1,0.9951586
4.16,1,0.9962588
4.17,1,0.9973582
4.18,1,0.9984559
4.19,1,0.99955064
4.2,1,1.0006413
4.21,1,1.001727
4.22,1,1.0028063
4.23,1,1.0038785
4.24,1,1.0049424
4.25,1,1.0059971
4.26,1,1.0070413
4.27,1,1.0080742
4.28,1,1.0090946
4.29,1,1.0101017
4.3,1,1.0110945
4.31,1,1.0120718
4.32,1,1.0130332
4.33,1,1.0139773
4.34,1,1.0149032
4.35,1,1.0158103
4.36,1,1.0166975
4.37,1,1.017564
4.38,1,1.0184091
4.39,1,1.019232
4.4,1,1.0200318
4.41,1,1.020808
4.42,1,1.0215596
4.43,1,1.022286
4.44,1,1.0229867
4.45,1,1.0236608
4.46,1,1.0243078
4.47,1,1.0249273
4.48,1,1.0255185
4.49,1,1.026081
4.5,1,1.0266143
4.51,1,1.027118
4.52,1,1.0275915
4.5299997,1,1.0280346
4.54,1,1.0284468
4.55,1,1.0288279
4.56,1,1.0291774
4.57,1,1.0294952
4.58,1,1.0297812
4.59,1,1.0300349
4.6,1,1.0302563
4.61,1,1.0304452
4.62,1,1.0306017
4.63,1,1.0307255
4.64,1,1.0308167
4.65,1,1.0308752
4.66,1,1.0309011
4.67,1,1.0308945
4.68,1,1.0308553
4.69,1,1.0307839
4.7,1,1.0306803
4.71,1,1.0305449
4.7200003,1,1.0303777
4.73,1,1.0301791
4.74,1,1.0299493
4.75,1,1.0296888
4.76,1,1.0293978
4.77,1,1.0290767
4.7799997,1,1.0287257
4.79,1,1.0283458
4.8,1,1.027937
4.81,1,1.0275
4.82,1,1.0270354
4.83,1,1.0265435
4.84,1,1.026025
4.85,1,1.0254807
4.86,1,1.0249109
4.87,1,1.0243164
4.88,1,1.023698
4.89,1,1.0230563
4.9,1,1.022392
4.91,1,1.021706
4.92,1,1.0209988
4.93,1,1.0202714
4.94,1,1.0195246
4.95,1,1.0187591
4.96,1,1.0179758
4.9700003,1,1.0171757
4.98,1,1.0163594
4.99,1,1.015528
5,1,1.0146822
5.01,1,1.013823
5.02,1,1.0129515
5.03,1,1.0120685
5.04,1,1.0111749
5.05,1,1.0102717
5.06,1,1.0093597
5.07,1,1.0084401
5.08,1,1.0075138
5.09,1,1.0065817
5.1,1,1.0056448
5.11,1,1.0047041
5.12,1,1.0037606
5.13,1,1.0028152
5.14,1,1.001869
5.15,1,1.0009228
5.16,1,0.9999778
5.17,1,0.9990349
5.18,1,0.9980949
5.19,1,0.997159
5.2,1,0.996228
5.21,1,0.99530286
5.22,1,0.9943846
5.23,1,0.9934741
5.24,1,0.9925724
5.25,1,0.99168026
5.26,1,0.9907986
5.27,1,0.98992825
5.28,1,0.98907024
5.29,1,0.9882253
5.3,1,0.9873943
5.31,1,0.986578
5.32,1,0.98577726
5.33,1,0.984993
5.34,1,0.98422575
5.35,1,0.9834764
5.36,1,0.9827456
5.37,1,0.982034
5.38,1,0.98134255
5.39,1,0.9806717
5.4,1,0.9800222
5.41,1,0.97939456
5.42,1,0.9787894
5.43,1,0.9782073
5.44,1,0.97764885
5.45,1,0.9771145
5.46,1,0.97660476
5.47,1,0.9761201
5.48,1,0.975661
5.49,1,0.9752278
5.5,1,0.974821
5.51,1,0.9744407
5.52,1,0.9740875
5.5299997,1,0.9737615
5.54,1,0.97346306
5.55,1,0.97319245
5.56,1,0.97294986
5.57,1,0.97273546
5.58,1,0.9725493
5.59,1,0.9723917
5.6,1,0.9722627
5.61,1,0.97216225
5.62,1,0.97209054
5.63,1,0.97204745
5.64,1,0.97203296
5.65,1,0.9720471
5.66,1,0.9720896
5.67,1,0.9721606
5.68,1,0.97225976
5.69,1,0.97238696
5.7,1,0.97254205
5.71,1,0.97272474
5.7200003,1,0.97293484
5.73,1,0.97317207
5.74,1,0.9734361
